,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,genres,label,label_encode
3058,Barenaked Ladies,One Week,29hBRadFZf9QTGRHZmxm65,70,3.9495540223091664e-05,4.0650070556234987e-05,9,0.0,1,3.558015087390613e-05,3.54107412189e-05,3.536134381393194e-05,3.590059194596224e-05,3.966636358870981e-05,0.0007000694950684561,audio_features,spotify:track:29hBRadFZf9QTGRHZmxm65,https://api.spotify.com/v1/tracks/29hBRadFZf9QTGRHZmxm65,https://api.spotify.com/v1/audio-analysis/29hBRadFZf9QTGRHZmxm65,1.0,4,Rock,Happy,1
3059,Summer Walker,Bitter - Narration By Cardi B,5cwnxz6QPfbOf731UPqphs,75,4.3205209291853315e-05,4.226967742590919e-05,0,0.0,0,4.216296276439465e-05,4.362495362714384e-05,4.093574415697744e-05,4.147998893070159e-05,4.210249112286974e-05,0.00037342661503782893,audio_features,spotify:track:5cwnxz6QPfbOf731UPqphs,https://api.spotify.com/v1/tracks/5cwnxz6QPfbOf731UPqphs,https://api.spotify.com/v1/audio-analysis/5cwnxz6QPfbOf731UPqphs,1.0,4,Pop,Sad,2
3060,Drake,Teenage Fever,6n3HGiq4v35D6eFOSwqYuo,77,5.050469878949395e-05,4.8306269669511474e-05,8,0.0,0,4.740322963347726e-05,4.7523392218917296e-05,4.709645091155838e-05,4.75415986712567e-05,4.767359545071734e-05,0.0004887066969203285,audio_features,spotify:track:6n3HGiq4v35D6eFOSwqYuo,https://api.spotify.com/v1/tracks/6n3HGiq4v35D6eFOSwqYuo,https://api.spotify.com/v1/audio-analysis/6n3HGiq4v35D6eFOSwqYuo,1.0,4,Hip hop,Anger,0
3061,Tony Q Rastafara,Satu Cinta Indonesia,5teJBDbiKR1CodPkjckb8Q,14,5.1167673557741415e-05,4.9950052015643584e-05,7,0.0,1,4.804091333359962e-05,4.858539692883959e-05,4.7836444810492626e-05,5.0584134177188866e-05,5.069900413399055e-05,0.0006822724058227288,audio_features,spotify:track:5teJBDbiKR1CodPkjckb8Q,https://api.spotify.com/v1/tracks/5teJBDbiKR1CodPkjckb8Q,https://api.spotify.com/v1/audio-analysis/5teJBDbiKR1CodPkjckb8Q,1.0,4,Indie,Love,4
3062,First and Forever,Let This Love Lie Dead,30Elt09LwfGUac6NVT5VN1,47,2.4600340468021216e-05,2.6713217826262216e-05,3,0.0,0,2.2125337807781967e-05,2.1779686616303076e-05,2.17793325510237e-05,2.2429891519637412e-05,2.321286514557958e-05,0.0006408293698795792,audio_features,spotify:track:30Elt09LwfGUac6NVT5VN1,https://api.spotify.com/v1/tracks/30Elt09LwfGUac6NVT5VN1,https://api.spotify.com/v1/audio-analysis/30Elt09LwfGUac6NVT5VN1,1.0,4,Pop Indonesia,Anger,0
3063,Bad Company,Easy on My Soul - Previously Unreleased Version,0TZSbtZcWmNZpjnpHdADEc,19,3.684799765307559e-05,3.7027249756717874e-05,5,0.0,1,3.447134856587055e-05,3.528538692349825e-05,3.436395317507965e-05,3.4817772740083586e-05,3.7490967155270755e-05,0.00047348274141651884,audio_features,spotify:track:0TZSbtZcWmNZpjnpHdADEc,https://api.spotify.com/v1/tracks/0TZSbtZcWmNZpjnpHdADEc,https://api.spotify.com/v1/audio-analysis/0TZSbtZcWmNZpjnpHdADEc,1.0,4,Soft Rock,Happy,1
3064,Grand Funk Railroad,Some Kind Of Wonderful - Remastered 1999,1cU34sZG9kF4FYHCoAD0Ib,68,3.6327403573186107e-05,3.551848379233037e-05,2,0.0,1,3.236369664699298e-05,3.2820440376915185e-05,3.211016934982234e-05,3.388584691755445e-05,3.5301456534052e-05,0.0006312632402041418,audio_features,spotify:track:1cU34sZG9kF4FYHCoAD0Ib,https://api.spotify.com/v1/tracks/1cU34sZG9kF4FYHCoAD0Ib,https://api.spotify.com/v1/audio-analysis/1cU34sZG9kF4FYHCoAD0Ib,1.0,4,Rock,Happy,1
3065,George Ezra,Budapest,2ixsaeFioXJmMgkkbd4uj1,78,4.4933453480672086e-05,4.36282910846703e-05,5,0.0,1,4.1499182656994114e-05,4.1783130201162436e-05,4.136169226718629e-05,4.1909661212072536e-05,4.329950971773856e-05,0.000678061753938102,audio_features,spotify:track:2ixsaeFioXJmMgkkbd4uj1,https://api.spotify.com/v1/tracks/2ixsaeFioXJmMgkkbd4uj1,https://api.spotify.com/v1/audio-analysis/2ixsaeFioXJmMgkkbd4uj1,0.9999999999999999,4,Rock,Anger,0
3066,Derek & The Dominos,Layla - 40th Anniversary Version / 2010 Remastered,15SRapny3LxAotWF88zmWx,17,1.3777724387283192e-05,1.4660971603585683e-05,1,0.0,1,1.2798461906306129e-05,1.3775393919694003e-05,1.3327944142569786e-05,1.325336917971575e-05,1.3481755003456235e-05,0.0002806885078446464,audio_features,spotify:track:15SRapny3LxAotWF88zmWx,https://api.spotify.com/v1/tracks/15SRapny3LxAotWF88zmWx,https://api.spotify.com/v1/audio-analysis/15SRapny3LxAotWF88zmWx,1.0,4,Soft Rock,Sad,2
3067,Kuipers & Winter,"O Come, O Come, Emanuel",1vx0XNUpmrALy5N9SN4GP5,61,0.00013325785018331398,0.00013056780250863487,5,0.0,0,0.00012972677610919496,0.00013628801882835482,0.00012948328041450418,0.00013013028326039683,0.00013139491486837817,0.0010322671450478421,audio_features,spotify:track:1vx0XNUpmrALy5N9SN4GP5,https://api.spotify.com/v1/tracks/1vx0XNUpmrALy5N9SN4GP5,https://api.spotify.com/v1/audio-analysis/1vx0XNUpmrALy5N9SN4GP5,1.0000000000000002,4,Jazz,Sad,2
3068,Ringo Starr,A Dose of Rock 'n' Roll,1g24LmZ5xzNyoh5vQkqGGU,11,7.066466586440777e-05,7.047341520731464e-05,8,0.0,1,6.817350345919478e-05,6.910033356664606e-05,6.801304906175665e-05,6.942889238780605e-05,7.271448059940586e-05,0.0005850112407328515,audio_features,spotify:track:1g24LmZ5xzNyoh5vQkqGGU,https://api.spotify.com/v1/tracks/1g24LmZ5xzNyoh5vQkqGGU,https://api.spotify.com/v1/audio-analysis/1g24LmZ5xzNyoh5vQkqGGU,1.0000000000000002,4,Soft Rock,Happy,1
3069,Doja Cat,Cyber Sex,1ghvzmzpx2nnrbx7wtpMgo,75,4.002082410243845e-05,3.845208985449122e-05,8,0.0,1,3.5043713021162786e-05,3.640670173889848e-05,3.448804092340139e-05,3.4942952013698484e-05,3.9423498369566235e-05,0.0008250697441145859,audio_features,spotify:track:1ghvzmzpx2nnrbx7wtpMgo,https://api.spotify.com/v1/tracks/1ghvzmzpx2nnrbx7wtpMgo,https://api.spotify.com/v1/audio-analysis/1ghvzmzpx2nnrbx7wtpMgo,1.0000000000000002,4,Dance,Happy,1
3070,Ten2Five,CINTAKU PADA NYA / SHALAWAT,51sh9Zwx4KlkKgk1EhMzqV,0,3.468784668496979e-05,3.5790093743828815e-05,0,0.0,1,3.373315142363134e-05,3.5487085588206215e-05,3.3563642513384494e-05,3.394613541707621e-05,3.486350358677999e-05,0.0008103887250788252,audio_features,spotify:track:51sh9Zwx4KlkKgk1EhMzqV,https://api.spotify.com/v1/tracks/51sh9Zwx4KlkKgk1EhMzqV,https://api.spotify.com/v1/audio-analysis/51sh9Zwx4KlkKgk1EhMzqV,1.0,4,Indie,Sad,2
3071,Coleman Hawkins Quartet,Don't Love Me,0zDUzk5CwhgMctfuIP4eez,63,6.629369076945616e-05,6.520420639309575e-05,0,0.0,1,6.49386445763579e-05,6.816803395641829e-05,6.507554688944003e-05,6.523287703457891e-05,6.529738597791605e-05,0.0004951025562822791,audio_features,spotify:track:0zDUzk5CwhgMctfuIP4eez,https://api.spotify.com/v1/tracks/0zDUzk5CwhgMctfuIP4eez,https://api.spotify.com/v1/audio-analysis/0zDUzk5CwhgMctfuIP4eez,1.0000000000000002,4,Jazz,Sad,2
3072,The Jayhawks,Tampa To Tulsa,13oA6zf1ulzKDBpf1NFAWY,25,4.8516679781450505e-05,4.7056408615732624e-05,4,0.0,0,4.6243717930039065e-05,4.897301452073734e-05,4.613136748752712e-05,4.674941979112148e-05,4.734265495219437e-05,0.00038996707420401117,audio_features,spotify:track:13oA6zf1ulzKDBpf1NFAWY,https://api.spotify.com/v1/tracks/13oA6zf1ulzKDBpf1NFAWY,https://api.spotify.com/v1/audio-analysis/13oA6zf1ulzKDBpf1NFAWY,1.0,4,Country Music,Sad,2
3073,Maroon 5,Sugar,2iuZJX9X9P0GKaE93xcPjk,81,3.313375022354028e-05,3.3303601563914706e-05,1,0.0,1,3.0099356027751244e-05,3.020848551394181e-05,2.9957530158538602e-05,3.032398442539642e-05,3.371124478081332e-05,0.0005398342688285148,audio_features,spotify:track:2iuZJX9X9P0GKaE93xcPjk,https://api.spotify.com/v1/tracks/2iuZJX9X9P0GKaE93xcPjk,https://api.spotify.com/v1/audio-analysis/2iuZJX9X9P0GKaE93xcPjk,1.0,4,Rock,Happy,1
3074,Ginuwine,Pony,6mz1fBdKATx6qP4oP1I65G,73,4.0152162076148656e-05,3.958014868685647e-05,8,0.0,0,3.751851709628256e-05,3.718428649506697e-05,3.7328243198038834e-05,3.763371423718168e-05,4.101415447529035e-05,0.0006013409924390198,audio_features,spotify:track:6mz1fBdKATx6qP4oP1I65G,https://api.spotify.com/v1/tracks/6mz1fBdKATx6qP4oP1I65G,https://api.spotify.com/v1/audio-analysis/6mz1fBdKATx6qP4oP1I65G,1.0,4,Dance,Happy,1
3075,Yuvan Shankar Raja,"Over'a Feel Pannuren (From ""Hero"")",0LjGbB63lVwKrh5Y2j8JZK,1,2.6509887401197914e-05,2.6612708212366134e-05,11,0.0,1,2.3109647880565347e-05,2.3957249002195552e-05,2.290701443752608e-05,2.468146515042389e-05,2.6648471972772472e-05,0.00046994475267938065,audio_features,spotify:track:0LjGbB63lVwKrh5Y2j8JZK,https://api.spotify.com/v1/tracks/0LjGbB63lVwKrh5Y2j8JZK,https://api.spotify.com/v1/audio-analysis/0LjGbB63lVwKrh5Y2j8JZK,0.9999999999999998,4,K-pop,Happy,1
3076,Bad Company,Simple Man - 2015 Remaster,5Gi1vADzopfRDo7V8SoWM7,18,4.480923441019651e-05,4.494670010528864e-05,0,0.0,1,4.260153534701698e-05,4.342999526943886e-05,4.245861629615675e-05,4.337959118123841e-05,4.596394624897037e-05,0.0006959063348343762,audio_features,spotify:track:5Gi1vADzopfRDo7V8SoWM7,https://api.spotify.com/v1/tracks/5Gi1vADzopfRDo7V8SoWM7,https://api.spotify.com/v1/audio-analysis/5Gi1vADzopfRDo7V8SoWM7,0.9999999999999999,4,Soft Rock,Happy,1
3077,Jean Sibelius,"13 Pieces, Op. 76: No. 3 Carillon",4TxDN6eKixUNTgs3B2e4DE,64,0.0003307115131760241,0.0003282140916928455,5,0.0,1,0.0003284471423734952,0.00033846937141927336,0.0003371046602262796,0.00032880091750583283,0.0003285857130484761,0.0010882207052932424,audio_features,spotify:track:4TxDN6eKixUNTgs3B2e4DE,https://api.spotify.com/v1/tracks/4TxDN6eKixUNTgs3B2e4DE,https://api.spotify.com/v1/audio-analysis/4TxDN6eKixUNTgs3B2e4DE,0.9999999999999999,3,Classical,Fear,3
3078,Bryan Adams,Run To You,1jzNCiHLWYx53sBdlpjAbT,20,2.2551425906563897e-05,2.3854035345210187e-05,4,0.0,1,2.027057391909212e-05,2.0165979523048184e-05,2.0156202625080246e-05,2.101743189657912e-05,2.2924212160387013e-05,0.0005618403033050664,audio_features,spotify:track:1jzNCiHLWYx53sBdlpjAbT,https://api.spotify.com/v1/tracks/1jzNCiHLWYx53sBdlpjAbT,https://api.spotify.com/v1/audio-analysis/1jzNCiHLWYx53sBdlpjAbT,1.0,4,Soft Rock,Happy,1
3079,Miley Cyrus,Wrecking Ball,2vwlzO0Qp8kfEtzTsCXfyE,78,3.0682182274008856e-05,3.0194303050570555e-05,5,0.0,1,2.844245524640968e-05,3.0126542047315235e-05,2.8287960158987554e-05,2.8771321982208836e-05,2.9864532834727997e-05,0.0005702133597937342,audio_features,spotify:track:2vwlzO0Qp8kfEtzTsCXfyE,https://api.spotify.com/v1/tracks/2vwlzO0Qp8kfEtzTsCXfyE,https://api.spotify.com/v1/audio-analysis/2vwlzO0Qp8kfEtzTsCXfyE,1.0000000000000002,4,Dance,Sad,2
3080,Derek & The Dominos,Matchbox (with Johnny Cash & Carl Perkins),5tfpRDknG17dA6hIdlCKw0,28,4.119396600545535e-05,4.4907108139644614e-05,2,0.0,1,4.005041298135336e-05,4.2940978652322706e-05,3.957686595667047e-05,4.462284845473061e-05,4.4972250984104074e-05,0.0011368906877368158,audio_features,spotify:track:5tfpRDknG17dA6hIdlCKw0,https://api.spotify.com/v1/tracks/5tfpRDknG17dA6hIdlCKw0,https://api.spotify.com/v1/audio-analysis/5tfpRDknG17dA6hIdlCKw0,1.0,4,Country Music,Love,4
3081,Harry Styles,Lights Up,4jAIqgrPjKLTY9Gbez25Qb,78,5.0748698628301575e-05,5.101579704213474e-05,10,0.0,0,4.7595776047618766e-05,4.7637582755870915e-05,4.743609764804459e-05,4.8228683158658224e-05,4.8977720014842536e-05,0.0006395961843598026,audio_features,spotify:track:4jAIqgrPjKLTY9Gbez25Qb,https://api.spotify.com/v1/tracks/4jAIqgrPjKLTY9Gbez25Qb,https://api.spotify.com/v1/audio-analysis/4jAIqgrPjKLTY9Gbez25Qb,1.0,4,Pop,Anger,0
3082,Park Hwayobi,At this rate (feat.PANDA) (Rap Ver.),53vTjyN4NtUpODu0u97rdP,0,2.5144854701545716e-05,2.6359816757090058e-05,5,0.0,1,2.3370524115628757e-05,2.550934331820902e-05,2.305026011778727e-05,2.4663729727550156e-05,2.578149481865095e-05,0.000696246155550241,audio_features,spotify:track:53vTjyN4NtUpODu0u97rdP,https://api.spotify.com/v1/tracks/53vTjyN4NtUpODu0u97rdP,https://api.spotify.com/v1/audio-analysis/53vTjyN4NtUpODu0u97rdP,1.0,4,K-Hip hop,Sad,2
3083,Ella Fitzgerald,We Three Kings - Remastered,0si9tjG0DZWkgydIyJBM0N,51,0.00011306109434250231,0.00011277054978835085,0,0.0,0,0.00011083489485326079,0.00011778833276410158,0.00011055067160630101,0.00011168689712692112,0.00011393272800495666,0.0007365225922184095,audio_features,spotify:track:0si9tjG0DZWkgydIyJBM0N,https://api.spotify.com/v1/tracks/0si9tjG0DZWkgydIyJBM0N,https://api.spotify.com/v1/audio-analysis/0si9tjG0DZWkgydIyJBM0N,1.0,4,Jazz,Sad,2
3084,Trois Amis,Angels from the Realms of Glory,4AHihkbxRhNCsOnJdy8NBC,52,0.00017066442435610782,0.0001671395954613733,9,0.0,0,0.00016504369989755004,0.00017204205289987197,0.0001720515537863807,0.00016618950681050146,0.00016960032506713136,0.001256036198225584,audio_features,spotify:track:4AHihkbxRhNCsOnJdy8NBC,https://api.spotify.com/v1/tracks/4AHihkbxRhNCsOnJdy8NBC,https://api.spotify.com/v1/audio-analysis/4AHihkbxRhNCsOnJdy8NBC,1.0,4,Jazz,Fear,3
3085,Steely Dan,Dirty Work,6wYx2qa7jpZxBGgiTAwPuD,15,5.472700872110893e-05,5.368659179014222e-05,6,0.0,1,5.166882983542285e-05,5.5196004954239e-05,5.151412765439199e-05,5.2457498213663415e-05,5.413402497807091e-05,0.00044362731045064413,audio_features,spotify:track:6wYx2qa7jpZxBGgiTAwPuD,https://api.spotify.com/v1/tracks/6wYx2qa7jpZxBGgiTAwPuD,https://api.spotify.com/v1/audio-analysis/6wYx2qa7jpZxBGgiTAwPuD,0.9999999999999999,4,Soft Rock,Sad,2
3086,Bad Company,"Rock ""N"" Roll Fantasy - Live At Red Rocks",2q8z6lyN8LYjIH06eJjkGg,17,2.1558982584735662e-05,2.32353041652387e-05,9,0.0,1,2.0281463315723265e-05,2.010403346359659e-05,2.0102344333026595e-05,2.192736777077363e-05,2.0943880714470434e-05,0.0004064910848689577,audio_features,spotify:track:2q8z6lyN8LYjIH06eJjkGg,https://api.spotify.com/v1/tracks/2q8z6lyN8LYjIH06eJjkGg,https://api.spotify.com/v1/audio-analysis/2q8z6lyN8LYjIH06eJjkGg,1.0,4,Soft Rock,Love,4
3087,SEVENTEEN,Anyone,12jngD7Hu6if6sIzPkO2k4,65,4.8846801504599045e-05,4.8451189320713594e-05,1,0.0,0,4.5452448966861895e-05,4.5341112395111276e-05,4.4992408513029386e-05,4.569320723876932e-05,4.773343578709285e-05,0.0006666121814496079,audio_features,spotify:track:12jngD7Hu6if6sIzPkO2k4,https://api.spotify.com/v1/tracks/12jngD7Hu6if6sIzPkO2k4,https://api.spotify.com/v1/audio-analysis/12jngD7Hu6if6sIzPkO2k4,1.0,4,K-pop,Anger,0
3088,Tech N9ne,No See Umz,5UmzXoBzg1KdkQarQOROZa,54,3.298042654715737e-05,3.2708919463125164e-05,1,0.0,1,2.9947743646269336e-05,3.0470266713652074e-05,2.916488114472591e-05,2.982479704217928e-05,3.058809054257171e-05,0.0007465778850113506,audio_features,spotify:track:5UmzXoBzg1KdkQarQOROZa,https://api.spotify.com/v1/tracks/5UmzXoBzg1KdkQarQOROZa,https://api.spotify.com/v1/audio-analysis/5UmzXoBzg1KdkQarQOROZa,0.9999999999999999,4,K-pop,Anger,0
3089,e.via,"Oppa! Can I rap? (Feat. VASCO, and Ji-Goo In of Bang Sa Neung) - Radio Edit",6V3FGGooNRPpcuAI54KNzs,19,3.0233104825476577e-05,3.089034623472607e-05,4,0.0,0,2.7203028622539587e-05,2.6806750714021512e-05,2.6526456583606287e-05,2.7038718270227215e-05,2.9430883693598523e-05,0.0006064066858384952,audio_features,spotify:track:6V3FGGooNRPpcuAI54KNzs,https://api.spotify.com/v1/tracks/6V3FGGooNRPpcuAI54KNzs,https://api.spotify.com/v1/audio-analysis/6V3FGGooNRPpcuAI54KNzs,1.0,4,K-Hip hop,Happy,1
3090,Johann Sebastian Bach,"Christmas Oratorio, BWV 248 / Part Two - For The Second Day Of Christmas: No. 23 Chorale: ""Wir singen dir in deinem Heer""",20k42yudq4TXSTPUlUnvJg,0,0.00029253563312043934,0.0002893394158211859,6,0.0,1,0.0002891180390684536,0.00030295336266078537,0.0002931288649414868,0.0002904810253499822,0.00029133470040953834,0.0010833859959207643,audio_features,spotify:track:20k42yudq4TXSTPUlUnvJg,https://api.spotify.com/v1/tracks/20k42yudq4TXSTPUlUnvJg,https://api.spotify.com/v1/audio-analysis/20k42yudq4TXSTPUlUnvJg,1.0,4,Classical,Fear,3
3091,The All-American Rejects,Dirty Little Secret,5lDriBxJd22IhOH9zTcFrV,72,2.4352302718579848e-05,2.6877382453394428e-05,10,0.0,1,2.2178358816009426e-05,2.1952939939233156e-05,2.1951181058539347e-05,2.4909989040379386e-05,2.4316156382907657e-05,0.0007647583513410505,audio_features,spotify:track:5lDriBxJd22IhOH9zTcFrV,https://api.spotify.com/v1/tracks/5lDriBxJd22IhOH9zTcFrV,https://api.spotify.com/v1/audio-analysis/5lDriBxJd22IhOH9zTcFrV,1.0,4,Rock,Love,4
3092,Labrinth,Formula,6EtKlIQmGPB9SX8UjDJG5s,83,7.229303718134736e-05,7.327261763095911e-05,11,0.0,1,6.649065565148041e-05,6.653310413763026e-05,6.66473885234183e-05,6.763458793208259e-05,6.850532610951526e-05,0.001640492494737585,audio_features,spotify:track:6EtKlIQmGPB9SX8UjDJG5s,https://api.spotify.com/v1/tracks/6EtKlIQmGPB9SX8UjDJG5s,https://api.spotify.com/v1/audio-analysis/6EtKlIQmGPB9SX8UjDJG5s,1.0,4,Pop,Anger,0
3093,Gwen Stefani,Luxurious,3UQmoVQJqBYauTZLVPs3uo,71,1.8141052115720964e-05,1.7820205376262728e-05,0,0.0,1,1.5386677224160087e-05,1.5661095553084953e-05,1.507979675453709e-05,1.5517658187209505e-05,1.7593725324880445e-05,0.0005096631582956463,audio_features,spotify:track:3UQmoVQJqBYauTZLVPs3uo,https://api.spotify.com/v1/tracks/3UQmoVQJqBYauTZLVPs3uo,https://api.spotify.com/v1/audio-analysis/3UQmoVQJqBYauTZLVPs3uo,1.0,4,Pop,Happy,1
3094,YNW Melly,Suicidal,1iSqfoUFnQwV0QW1EfUit8,78,4.671160481191322e-05,4.507039838384754e-05,9,0.0,0,4.37242503791882e-05,4.491345241395054e-05,4.3415739444076394e-05,4.3980744935705565e-05,4.446951952767048e-05,0.0006712175557143171,audio_features,spotify:track:1iSqfoUFnQwV0QW1EfUit8,https://api.spotify.com/v1/tracks/1iSqfoUFnQwV0QW1EfUit8,https://api.spotify.com/v1/audio-analysis/1iSqfoUFnQwV0QW1EfUit8,1.0,4,Hip hop,Anger,0
3095,The Band,Tears Of Rage - Remastered,1FEdEeL3LVSw0upgUChKAB,41,2.6881557102803104e-05,2.7087833439134344e-05,5,0.0,1,2.556420140941495e-05,2.6628399780942034e-05,2.5453690424925007e-05,2.607520415169007e-05,2.6647152175153965e-05,0.000388146431595654,audio_features,spotify:track:1FEdEeL3LVSw0upgUChKAB,https://api.spotify.com/v1/tracks/1FEdEeL3LVSw0upgUChKAB,https://api.spotify.com/v1/audio-analysis/1FEdEeL3LVSw0upgUChKAB,1.0,4,Country Music,Sad,2
3096,Thomas Rhett,Die A Happy Man,5kNe7PE09d6Kvw5pAsx23n,74,4.326487187651203e-05,4.235912354251188e-05,2,0.0,1,4.080220371207764e-05,4.248663180312355e-05,4.064876022728919e-05,4.115878715813304e-05,4.240748874481286e-05,0.0007707522607049726,audio_features,spotify:track:5kNe7PE09d6Kvw5pAsx23n,https://api.spotify.com/v1/tracks/5kNe7PE09d6Kvw5pAsx23n,https://api.spotify.com/v1/audio-analysis/5kNe7PE09d6Kvw5pAsx23n,1.0,4,Rock,Sad,2
3097,SEVENTEEN,Crush,68kHuoBxtNcWZWxBu1V007,70,3.010658059789935e-05,2.9776322319058536e-05,0,0.0,1,2.5341425431767584e-05,2.587809513488391e-05,2.5111424130432016e-05,2.6320405329760003e-05,3.029529961437982e-05,0.0006736443242655537,audio_features,spotify:track:68kHuoBxtNcWZWxBu1V007,https://api.spotify.com/v1/tracks/68kHuoBxtNcWZWxBu1V007,https://api.spotify.com/v1/audio-analysis/68kHuoBxtNcWZWxBu1V007,1.0,4,K-pop,Happy,1
3098,H.E.R.,Could've Been (feat. Bryson Tiller),6oEVnWKgPqIEPc53OYDNqG,75,4.820011500848915e-05,4.781239348909065e-05,1,0.0,0,4.747610441614297e-05,4.8987427073390186e-05,4.641977612698352e-05,4.7404890259518755e-05,4.803394864303265e-05,0.00045265300487164575,audio_features,spotify:track:6oEVnWKgPqIEPc53OYDNqG,https://api.spotify.com/v1/tracks/6oEVnWKgPqIEPc53OYDNqG,https://api.spotify.com/v1/audio-analysis/6oEVnWKgPqIEPc53OYDNqG,1.0,4,Pop,Sad,2
3099,Led Zeppelin,Kashmir - Remaster,6Vjk8MNXpQpi0F4BefdTyq,72,1.744423700479469e-05,1.7699490223355038e-05,2,0.0,1,1.6606348977505307e-05,1.7384291173163093e-05,1.6511042840157083e-05,1.6609249582261674e-05,1.7658881756765892e-05,0.00017232299483929429,audio_features,spotify:track:6Vjk8MNXpQpi0F4BefdTyq,https://api.spotify.com/v1/tracks/6Vjk8MNXpQpi0F4BefdTyq,https://api.spotify.com/v1/audio-analysis/6Vjk8MNXpQpi0F4BefdTyq,1.0,3,Rock,Sad,2
3100,Duke Ellington,My Little Brown Book,4rmCI9VWrwrJTJ8XQ80BMN,63,4.3374986528781275e-05,4.2796403176857956e-05,0,0.0,0,4.231258239554694e-05,4.515764874822069e-05,4.2646284253115686e-05,4.271508875983089e-05,4.289022750419687e-05,0.00026217957283829137,audio_features,spotify:track:4rmCI9VWrwrJTJ8XQ80BMN,https://api.spotify.com/v1/tracks/4rmCI9VWrwrJTJ8XQ80BMN,https://api.spotify.com/v1/audio-analysis/4rmCI9VWrwrJTJ8XQ80BMN,1.0000000000000002,4,Jazz,Sad,2
3101,SM Salim,Satu,4QohrqsUBqk3fSswxKmtH4,0,2.1960541871330704e-05,2.255347962258164e-05,0,0.0,1,1.9987619522168382e-05,2.028159181778858e-05,1.984469031686684e-05,2.0315919792861004e-05,2.1960541871330704e-05,0.00032599405491275785,audio_features,spotify:track:4QohrqsUBqk3fSswxKmtH4,https://api.spotify.com/v1/tracks/4QohrqsUBqk3fSswxKmtH4,https://api.spotify.com/v1/audio-analysis/4QohrqsUBqk3fSswxKmtH4,1.0,4,K-Hip hop,Happy,1
3102,Isyana Sarasvati,untuk hati yang terluka.,28r2ClCmnKAclZZYqE0LTg,53,5.667923014450858e-05,5.657468678065933e-05,5,0.0,1,5.541174640120029e-05,5.886209558168088e-05,5.530816483629845e-05,5.572579466620343e-05,5.6210875874463946e-05,0.0005022639555427755,audio_features,spotify:track:28r2ClCmnKAclZZYqE0LTg,https://api.spotify.com/v1/tracks/28r2ClCmnKAclZZYqE0LTg,https://api.spotify.com/v1/audio-analysis/28r2ClCmnKAclZZYqE0LTg,0.9999999999999999,3,Pop Indonesia,Sad,2
3103,Playboi Carti,Location,3yk7PJnryiJ8mAPqsrujzf,78,2.920820069349274e-05,2.9640695348791924e-05,11,0.0,1,2.6145190600483463e-05,2.6915386561975157e-05,2.4961014309689983e-05,2.802920841397853e-05,2.7158294519060998e-05,0.00077136902918689,audio_features,spotify:track:3yk7PJnryiJ8mAPqsrujzf,https://api.spotify.com/v1/tracks/3yk7PJnryiJ8mAPqsrujzf,https://api.spotify.com/v1/audio-analysis/3yk7PJnryiJ8mAPqsrujzf,1.0,4,Hip hop,Love,4
3104,The Doobie Brothers,"Rockin' Down the Highway - Live at The Beacon Theatre, New York, NY, 11/18/2018",3coGearGaNXjzrnZsWT56y,19,2.850627269099536e-05,3.0939678896181185e-05,1,0.0,1,2.7213669394856953e-05,2.6499747574356313e-05,2.6453913057478294e-05,2.9081274157249096e-05,2.7600070380179468e-05,0.0007051771982018554,audio_features,spotify:track:3coGearGaNXjzrnZsWT56y,https://api.spotify.com/v1/tracks/3coGearGaNXjzrnZsWT56y,https://api.spotify.com/v1/audio-analysis/3coGearGaNXjzrnZsWT56y,1.0,4,Soft Rock,Love,4
3105,Dewa 19,Perempuan Paling Cantik Di Negriku Indonesia,21BwZoONcEt4PF4wLWwJhY,39,4.50772318801784e-05,4.572723366024351e-05,9,0.0,1,4.2868400529969167e-05,4.27510477989538e-05,4.276757194059159e-05,4.317421462046968e-05,4.519078640802109e-05,0.0005713280706369934,audio_features,spotify:track:21BwZoONcEt4PF4wLWwJhY,https://api.spotify.com/v1/tracks/21BwZoONcEt4PF4wLWwJhY,https://api.spotify.com/v1/audio-analysis/21BwZoONcEt4PF4wLWwJhY,1.0000000000000002,4,Indie,Happy,1
3106,Sarah Vaughan,Black Coffee,56IQUfsUskt9VHe6YM6kue,57,6.164568783474757e-05,6.052322447286214e-05,1,0.0,1,5.9905121314917235e-05,6.460400238407226e-05,5.9750056743017303e-05,6.0237370470035325e-05,6.0383540143383066e-05,0.0005298376278922907,audio_features,spotify:track:56IQUfsUskt9VHe6YM6kue,https://api.spotify.com/v1/tracks/56IQUfsUskt9VHe6YM6kue,https://api.spotify.com/v1/audio-analysis/56IQUfsUskt9VHe6YM6kue,1.0,3,Jazz,Sad,2
3107,Bilal,Soul Sista,1eetzMDPNpYSZOreBw7SSk,55,3.500718359582706e-05,3.381475532705561e-05,8,0.0,0,3.315578181010297e-05,3.4480004782264945e-05,3.2791802683246014e-05,3.332837011216199e-05,3.5004045626698714e-05,0.0004908599588706386,audio_features,spotify:track:1eetzMDPNpYSZOreBw7SSk,https://api.spotify.com/v1/tracks/1eetzMDPNpYSZOreBw7SSk,https://api.spotify.com/v1/audio-analysis/1eetzMDPNpYSZOreBw7SSk,1.0,4,Jazz,Sad,2
