,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,genres,label,label_encode
3650,Maroon 5,Lost,5MtcicIcecBMKHKryU9ddu,0,4.240328469203242e-05,4.205566929627864e-05,7,0.0,0,3.88923691949192e-05,3.925736536046068e-05,3.796701701142263e-05,3.833618456171315e-05,4.240328469203242e-05,0.0008663850251968,audio_features,spotify:track:5MtcicIcecBMKHKryU9ddu,https://api.spotify.com/v1/tracks/5MtcicIcecBMKHKryU9ddu,https://api.spotify.com/v1/audio-analysis/5MtcicIcecBMKHKryU9ddu,1.0,4,Rock,Happy,1
3651,The Brothers Johnson,Strawberry Letter 23,00kvKlIvfzQLSi6T2zwXuS,64,4.156096706318437e-05,4.119985809755091e-05,7,0.0,0,3.9298017545214687e-05,4.001956675617488e-05,3.914936102102891e-05,3.949127771385926e-05,4.163452629692452e-05,0.0003432976002637,audio_features,spotify:track:00kvKlIvfzQLSi6T2zwXuS,https://api.spotify.com/v1/tracks/00kvKlIvfzQLSi6T2zwXuS,https://api.spotify.com/v1/audio-analysis/00kvKlIvfzQLSi6T2zwXuS,1.0,4,Jazz,Happy,1
3652,Zero 7,In The Waiting Line,5ARrtxJLVCeTv5TWo1oKgC,63,5.182049169548171e-05,5.0969767967128623e-05,5,0.0,1,4.9853147038831406e-05,5.2553366249344325e-05,5.024794177337448e-05,5.0144823745695326e-05,5.114654172886432e-05,0.0003407314257455,audio_features,spotify:track:5ARrtxJLVCeTv5TWo1oKgC,https://api.spotify.com/v1/tracks/5ARrtxJLVCeTv5TWo1oKgC,https://api.spotify.com/v1/audio-analysis/5ARrtxJLVCeTv5TWo1oKgC,1.0,4,Jazz,Sad,2
3653,DPR LIVE,Diamonds + And Pearls,314oBdIvnoTPDwSP4zOP8p,63,1.5560825966274238e-05,1.7250339116256017e-05,5,0.0,1,1.364816957006845e-05,1.523749595643945e-05,1.3142971439039774e-05,1.370737083947482e-05,1.4809425239193393e-05,0.0004412543845484,audio_features,spotify:track:314oBdIvnoTPDwSP4zOP8p,https://api.spotify.com/v1/tracks/314oBdIvnoTPDwSP4zOP8p,https://api.spotify.com/v1/audio-analysis/314oBdIvnoTPDwSP4zOP8p,1.0,4,K-pop,Sad,2
3654,Johann Sebastian Bach,"Christmas Oratorio, BWV 248 / Part Three - For The Third Day Of Christmas: No. 30 Evangelist: ""Und sie kamen eilend""",470KJRVwPwlSr4d91MidoQ,0,0.0004482122288952,0.0004434983375085,10,0.0,0,0.0004439874671764,0.000457306599604,0.0004433541866723,0.0004447234027393,0.0004457253739478,0.001544033294708,audio_features,spotify:track:470KJRVwPwlSr4d91MidoQ,https://api.spotify.com/v1/tracks/470KJRVwPwlSr4d91MidoQ,https://api.spotify.com/v1/audio-analysis/470KJRVwPwlSr4d91MidoQ,1.0,5,Classical,Sad,2
3655,Stray Kids,DOMINO,5JIzb3fBZkHccwxnArc5j6,75,1.3561658523305877e-05,1.4467446476625008e-05,7,0.0,1,1.033403411631204e-05,1.0256538924750292e-05,1.009953567950831e-05,1.047845697331348e-05,1.3541529902121007e-05,0.0008155261837708,audio_features,spotify:track:5JIzb3fBZkHccwxnArc5j6,https://api.spotify.com/v1/tracks/5JIzb3fBZkHccwxnArc5j6,https://api.spotify.com/v1/audio-analysis/5JIzb3fBZkHccwxnArc5j6,1.0,4,K-pop,Happy,1
3656,Incubus,Wish You Were Here,6KtLECDztnah63TNmV4Plw,70,3.631654868880619e-05,3.877024250391839e-05,9,0.0,1,3.534212200705761e-05,3.51631762793804e-05,3.657507964633717e-05,3.563966763636145e-05,3.680540722668295e-05,0.0008336589256543,audio_features,spotify:track:6KtLECDztnah63TNmV4Plw,https://api.spotify.com/v1/tracks/6KtLECDztnah63TNmV4Plw,https://api.spotify.com/v1/audio-analysis/6KtLECDztnah63TNmV4Plw,1.0,4,Rock,Anger,0
3657,Mc Kresha,S'mund T'jetoj Pa Ty,6UoAOSHankcw5EohBTlMl5,29,4.486439643291203e-05,4.464766021826028e-05,7,0.0,0,4.201070293999733e-05,4.121600348627425e-05,4.198490100968165e-05,4.148382752295106e-05,4.481279257228066e-05,0.0007635823257623,audio_features,spotify:track:6UoAOSHankcw5EohBTlMl5,https://api.spotify.com/v1/tracks/6UoAOSHankcw5EohBTlMl5,https://api.spotify.com/v1/audio-analysis/6UoAOSHankcw5EohBTlMl5,1.0,4,K-Hip hop,Happy,1
3658,Near,Karna Su Sayang,5oYNviK3oOdpfhiO2dnHDP,55,5.046880339128866e-05,4.950360742737797e-05,0,0.0,1,4.768267071195884e-05,4.98916759077132e-05,4.703091467447276e-05,4.758316597341135e-05,4.953345884894222e-05,0.0006946873569323,audio_features,spotify:track:5oYNviK3oOdpfhiO2dnHDP,https://api.spotify.com/v1/tracks/5oYNviK3oOdpfhiO2dnHDP,https://api.spotify.com/v1/audio-analysis/5oYNviK3oOdpfhiO2dnHDP,1.0,4,Pop Indonesia,Sad,2
3659,The Cranberries,Dreams,4JGKZS7h4Qa16gOU3oNETV,75,5.023325377991886e-05,5.057202077506272e-05,4,0.0,1,4.833431748213963e-05,4.82158595013377e-05,4.8218510721299695e-05,4.975456128678079e-05,5.009701053187187e-05,0.0005219662945177,audio_features,spotify:track:4JGKZS7h4Qa16gOU3oNETV,https://api.spotify.com/v1/tracks/4JGKZS7h4Qa16gOU3oNETV,https://api.spotify.com/v1/audio-analysis/4JGKZS7h4Qa16gOU3oNETV,1.0,4,Rock,Anger,0
3660,The Band,"Rockin Pneumonia & The Boogie Woogie Flu - Calgary Hotel Room Recording, 1970",6EiBmlYLVBsYVbyeqIuRLJ,15,5.450316762310262e-05,5.3587367879075456e-05,1,0.0,1,5.151556720101628e-05,5.562305988151299e-05,5.134428125003483e-05,5.526720626669101e-05,5.482762238955797e-05,0.0005285106488487,audio_features,spotify:track:6EiBmlYLVBsYVbyeqIuRLJ,https://api.spotify.com/v1/tracks/6EiBmlYLVBsYVbyeqIuRLJ,https://api.spotify.com/v1/audio-analysis/6EiBmlYLVBsYVbyeqIuRLJ,1.0,4,Soft Rock,Love,4
3661,Daniel Caesar,Get You (feat. Kali Uchis),7zFXmv6vqI4qOt4yGf3jYZ,81,3.303874498665982e-05,3.1730279838673294e-05,4,0.0,0,3.0788831975328044e-05,3.2190399451152075e-05,3.067362952735367e-05,3.094268447075064e-05,3.1960339644912685e-05,0.000296816691578,audio_features,spotify:track:7zFXmv6vqI4qOt4yGf3jYZ,https://api.spotify.com/v1/tracks/7zFXmv6vqI4qOt4yGf3jYZ,https://api.spotify.com/v1/audio-analysis/7zFXmv6vqI4qOt4yGf3jYZ,1.0,4,Pop,Sad,2
3662,Agnes Monica,Karena Ku Sanggup,0YRkfp6SGt3Pd0cEtIOABg,55,2.975157653894322e-05,2.8933303277293865e-05,10,0.0,1,2.8214691502640266e-05,3.120978145393374e-05,2.8118841630410317e-05,2.848220391510256e-05,2.83559660315746e-05,0.0004832078454753,audio_features,spotify:track:0YRkfp6SGt3Pd0cEtIOABg,https://api.spotify.com/v1/tracks/0YRkfp6SGt3Pd0cEtIOABg,https://api.spotify.com/v1/audio-analysis/0YRkfp6SGt3Pd0cEtIOABg,1.0,4,Pop Indonesia,Sad,2
3663,Doja Cat,You Right,7Me3GKpQyEsHwS9xnOrUgM,72,3.889796323024199e-05,3.7786132466825785e-05,8,0.0,1,3.4754110892195626e-05,3.453872725155317e-05,3.446315498661952e-05,3.4904503459227775e-05,3.679246729179199e-05,0.0007272554848625,audio_features,spotify:track:7Me3GKpQyEsHwS9xnOrUgM,https://api.spotify.com/v1/tracks/7Me3GKpQyEsHwS9xnOrUgM,https://api.spotify.com/v1/audio-analysis/7Me3GKpQyEsHwS9xnOrUgM,1.0,4,Dance,Anger,0
3664,The Lumineers,Sleep On The Floor,5MMZJtHOiH1RmQSSe3DJdg,70,3.9885006381671824e-05,4.008325138380558e-05,7,0.0,1,3.8211252149371136e-05,3.922418970789265e-05,3.80488800523854e-05,3.866249553518035e-05,3.934691280445164e-05,0.0007089666087021,audio_features,spotify:track:5MMZJtHOiH1RmQSSe3DJdg,https://api.spotify.com/v1/tracks/5MMZJtHOiH1RmQSSe3DJdg,https://api.spotify.com/v1/audio-analysis/5MMZJtHOiH1RmQSSe3DJdg,1.0,4,Pop,Anger,0
3665,Bob Dylan,"Shooting Star - Live at Sony Music Studios, New York, NY - November 1994",3nq6WrtJ5IvdJp7KiBMIx1,27,5.03242489045888e-05,4.974697744934592e-05,4,0.0,1,4.8087525280119554e-05,5.07023210548535e-05,4.801638267119878e-05,5.098689149053661e-05,4.946240701366281e-05,0.0005986792825901,audio_features,spotify:track:3nq6WrtJ5IvdJp7KiBMIx1,https://api.spotify.com/v1/tracks/3nq6WrtJ5IvdJp7KiBMIx1,https://api.spotify.com/v1/audio-analysis/3nq6WrtJ5IvdJp7KiBMIx1,1.0000000000000002,4,Country Music,Love,4
3666,Blue Öyster Cult,Harvest Moon - Live,2PpsaRAaV0A4iehoYJXc3F,14,1.2264271706377036e-05,1.4247300713627055e-05,9,0.0,0,1.124021518827408e-05,1.1045098693133376e-05,1.102045489675268e-05,1.415916609108261e-05,1.278291006211935e-05,0.0003976837556795,audio_features,spotify:track:2PpsaRAaV0A4iehoYJXc3F,https://api.spotify.com/v1/tracks/2PpsaRAaV0A4iehoYJXc3F,https://api.spotify.com/v1/audio-analysis/2PpsaRAaV0A4iehoYJXc3F,1.0,4,Soft Rock,Love,4
3667,Tom Petty and the Heartbreakers,Angel Dream (No. 2),0M39gcCNUkpAWFj7OdwGjR,33,0.0001075767657435,0.0001067028738807,4,0.0,1,0.0001053242925313,0.0001096429441788,0.0001051244587306,0.0001059034999287,0.0001069196532575,0.0006481161418273,audio_features,spotify:track:0M39gcCNUkpAWFj7OdwGjR,https://api.spotify.com/v1/tracks/0M39gcCNUkpAWFj7OdwGjR,https://api.spotify.com/v1/audio-analysis/0M39gcCNUkpAWFj7OdwGjR,1.0,3,Country Music,Sad,2
3668,Ludovico Einaudi,Night,4s1Qjkcg9DCtpIyjQOBOXj,0,8.055522125027024e-05,7.970243098397548e-05,3,0.0,1,7.968331160421318e-05,8.27704321468689e-05,8.241111966512894e-05,7.990911807209562e-05,7.963650208824339e-05,0.0003467563235477,audio_features,spotify:track:4s1Qjkcg9DCtpIyjQOBOXj,https://api.spotify.com/v1/tracks/4s1Qjkcg9DCtpIyjQOBOXj,https://api.spotify.com/v1/audio-analysis/4s1Qjkcg9DCtpIyjQOBOXj,1.0,3,Classical,Fear,3
3669,Ella Fitzgerald,Let It Snow! Let It Snow! Let It Snow!,23odYnrpoTNoBUYQMtpB72,60,5.302764478935119e-05,5.250414306959569e-05,3,0.0,1,5.048465820009183e-05,5.536184657508454e-05,5.012682937752954e-05,5.111840322318407e-05,5.5429593856464655e-05,0.0010227375950893,audio_features,spotify:track:23odYnrpoTNoBUYQMtpB72,https://api.spotify.com/v1/tracks/23odYnrpoTNoBUYQMtpB72,https://api.spotify.com/v1/audio-analysis/23odYnrpoTNoBUYQMtpB72,1.0,4,Jazz,Sad,2
3670,Steve Miller Band,Rock'n Me,1orVKbp6vqtfAPOmvRofVq,66,6.43847885124067e-05,6.378076351432434e-05,4,0.0,1,6.101775004964497e-05,6.225733763420512e-05,6.066976750650195e-05,6.132724604423761e-05,6.543782324357681e-05,0.0007151174895438,audio_features,spotify:track:1orVKbp6vqtfAPOmvRofVq,https://api.spotify.com/v1/tracks/1orVKbp6vqtfAPOmvRofVq,https://api.spotify.com/v1/audio-analysis/1orVKbp6vqtfAPOmvRofVq,1.0,4,Soft Rock,Happy,1
3671,Bob Seger,Roll Me Away - Remastered,0MdrxzVW7OGy09rUMGsBi0,30,2.11276099389292e-05,2.2577789082666352e-05,0,0.0,1,1.947133390703039e-05,1.941882742079163e-05,1.9327423129423653e-05,2.048824524255248e-05,2.1320490908785867e-05,0.0004950825871843,audio_features,spotify:track:0MdrxzVW7OGy09rUMGsBi0,https://api.spotify.com/v1/tracks/0MdrxzVW7OGy09rUMGsBi0,https://api.spotify.com/v1/audio-analysis/0MdrxzVW7OGy09rUMGsBi0,1.0,4,Soft Rock,Anger,0
3672,Darius Rucker,Big Old Shoulders,00afptTZpZqIc29Gn9cR0L,23,2.8386238779999197e-05,2.784859110615348e-05,8,0.0,1,2.608058737868112e-05,2.824208686744636e-05,2.59746162429666e-05,2.636811200425948e-05,2.760314325505e-05,0.0004507864065385,audio_features,spotify:track:00afptTZpZqIc29Gn9cR0L,https://api.spotify.com/v1/tracks/00afptTZpZqIc29Gn9cR0L,https://api.spotify.com/v1/audio-analysis/00afptTZpZqIc29Gn9cR0L,1.0,4,Country Music,Sad,2
3673,38 Special,Caught Up In You,2VRAZGX0j6k5eumh1FQZuB,18,1.920988985963089e-05,2.074150376197092e-05,1,0.0,0,1.804248367632149e-05,1.798280106885941e-05,1.7914079782170848e-05,1.8063336635555223e-05,2.1108228217460783e-05,0.0004877974558685,audio_features,spotify:track:2VRAZGX0j6k5eumh1FQZuB,https://api.spotify.com/v1/tracks/2VRAZGX0j6k5eumh1FQZuB,https://api.spotify.com/v1/audio-analysis/2VRAZGX0j6k5eumh1FQZuB,1.0,4,Soft Rock,Happy,1
3674,Ed Sheeran,Perfect Duet (Ed Sheeran & Beyoncé),1bhUWB0zJMIKr9yVPrkEuI,84,3.063677272266962e-05,2.9527191416818404e-05,8,0.0,1,2.8476556617840537e-05,3.137649359323709e-05,2.837523026942426e-05,2.884911395213155e-05,2.9746796050268123e-05,0.0003943521309826,audio_features,spotify:track:1bhUWB0zJMIKr9yVPrkEuI,https://api.spotify.com/v1/tracks/1bhUWB0zJMIKr9yVPrkEuI,https://api.spotify.com/v1/audio-analysis/1bhUWB0zJMIKr9yVPrkEuI,1.0,3,Pop,Sad,2
3675,Handbook,Swoon,5hASCaq53lZP8aUwiIqZEV,57,7.613951548985521e-05,7.313233522710458e-05,10,0.0,1,7.180167385502487e-05,7.24711370297979e-05,7.523672564353262e-05,7.176607087516989e-05,7.375538737456666e-05,0.0006179596498078,audio_features,spotify:track:5hASCaq53lZP8aUwiIqZEV,https://api.spotify.com/v1/tracks/5hASCaq53lZP8aUwiIqZEV,https://api.spotify.com/v1/audio-analysis/5hASCaq53lZP8aUwiIqZEV,1.0000000000000002,4,Jazz,Anger,0
3676,Dinah Washington,What A Diff'rence A Day Made,66iKqUazBbTlAEjcZrpDkD,67,0.0001197618171187,0.0001179841540828,0,0.0,1,0.0001174106931553,0.000123303975316,0.0001172149592872,0.0001179314825855,0.0001183067670042,0.0007333057540983,audio_features,spotify:track:66iKqUazBbTlAEjcZrpDkD,https://api.spotify.com/v1/tracks/66iKqUazBbTlAEjcZrpDkD,https://api.spotify.com/v1/audio-analysis/66iKqUazBbTlAEjcZrpDkD,1.0,4,Jazz,Sad,2
3677,Mariah Carey,Always Be My Baby,2aBxt229cbLDOvtL7Xbb9x,74,3.4806514036196494e-05,3.434552625986846e-05,4,0.0,1,3.2429521602962195e-05,3.40588615922359e-05,3.2288513577261854e-05,3.325310144537681e-05,3.417507699803288e-05,0.0003381132277788,audio_features,spotify:track:2aBxt229cbLDOvtL7Xbb9x,https://api.spotify.com/v1/tracks/2aBxt229cbLDOvtL7Xbb9x,https://api.spotify.com/v1/audio-analysis/2aBxt229cbLDOvtL7Xbb9x,1.0,4,Dance,Sad,2
3678,Frédéric Chopin,"Waltzes, Op. 69: No. 2, Moderato in B Minor",0vhZjcQ1J4tGeM2rzjTLCN,1,6.321714138140677e-05,6.232477613936092e-05,8,0.0,0,6.238854609169273e-05,6.436210188918256e-05,6.419646564935965e-05,6.251732826815503e-05,6.260221684106426e-05,0.0002074034881472,audio_features,spotify:track:0vhZjcQ1J4tGeM2rzjTLCN,https://api.spotify.com/v1/tracks/0vhZjcQ1J4tGeM2rzjTLCN,https://api.spotify.com/v1/audio-analysis/0vhZjcQ1J4tGeM2rzjTLCN,1.0,4,Classical,Fear,3
3679,1nonly,Stay With Me,2WYs5LxOZfEyURXu7V0O1a,84,5.888519548524599e-05,6.0015836464201866e-05,9,0.0,1,5.641898484989847e-05,5.618579014798882e-05,5.40517053002096e-05,5.669457858851897e-05,5.641898484989847e-05,0.0009492155008701,audio_features,spotify:track:2WYs5LxOZfEyURXu7V0O1a,https://api.spotify.com/v1/tracks/2WYs5LxOZfEyURXu7V0O1a,https://api.spotify.com/v1/audio-analysis/2WYs5LxOZfEyURXu7V0O1a,1.0,5,Hip hop,Anger,0
3680,Eddie Money,Rock and Roll the Place - Live,2c3na8CxGIkLBvwP2WJBrn,12,4.100358374233789e-05,4.354878252276707e-05,2,0.0,1,3.927101516574489e-05,3.887262684816415e-05,3.885460554662984e-05,4.414733562579172e-05,4.1709984251312936e-05,0.0008565995912421,audio_features,spotify:track:2c3na8CxGIkLBvwP2WJBrn,https://api.spotify.com/v1/tracks/2c3na8CxGIkLBvwP2WJBrn,https://api.spotify.com/v1/audio-analysis/2c3na8CxGIkLBvwP2WJBrn,1.0000000000000002,4,Soft Rock,Love,4
3681,Andmesh,Hanya Rindu,3VK96nMFmP34P4dq2zrAWu,52,5.330803564867344e-05,5.271855647383754e-05,7,0.0,1,5.227087093835406e-05,5.585315181570141e-05,5.213721808606548e-05,5.265482899547691e-05,5.332795048566114e-05,0.0007597430651459,audio_features,spotify:track:3VK96nMFmP34P4dq2zrAWu,https://api.spotify.com/v1/tracks/3VK96nMFmP34P4dq2zrAWu,https://api.spotify.com/v1/audio-analysis/3VK96nMFmP34P4dq2zrAWu,1.0,3,Pop Indonesia,Sad,2
3682,JPCC Worship,God Is for Me,0x3pmp4GEg6Q6e2wtZOjfJ,45,2.0994338969975196e-05,2.1641025907590487e-05,9,0.0,1,1.9809461386647837e-05,1.980854192654696e-05,1.971345871859529e-05,2.003810046506537e-05,2.0053424800079952e-05,0.000460379802242,audio_features,spotify:track:0x3pmp4GEg6Q6e2wtZOjfJ,https://api.spotify.com/v1/tracks/0x3pmp4GEg6Q6e2wtZOjfJ,https://api.spotify.com/v1/audio-analysis/0x3pmp4GEg6Q6e2wtZOjfJ,1.0000000000000002,4,Pop Indonesia,Anger,0
3683,City Girls,Twerkulator,2Ty7EDf9XLYzEUqEIwJfDC,71,4.8914497299929846e-05,4.583974802299756e-05,1,0.0,1,4.293172810826512e-05,4.246329799541792e-05,4.245496585794072e-05,4.3840439220860834e-05,4.300318354920791e-05,0.0009585061718951,audio_features,spotify:track:2Ty7EDf9XLYzEUqEIwJfDC,https://api.spotify.com/v1/tracks/2Ty7EDf9XLYzEUqEIwJfDC,https://api.spotify.com/v1/audio-analysis/2Ty7EDf9XLYzEUqEIwJfDC,1.0,4,Dance,Anger,0
3684,Commodores,Easy,1JQ6Xm1JrvHfvAqhl5pwaA,76,6.108202017941089e-05,6.02826193790547e-05,10,0.0,0,5.89146691314208e-05,5.922195100004552e-05,5.878531438337488e-05,5.9017616356442285e-05,6.0165633896075744e-05,0.0005770659904385,audio_features,spotify:track:1JQ6Xm1JrvHfvAqhl5pwaA,https://api.spotify.com/v1/tracks/1JQ6Xm1JrvHfvAqhl5pwaA,https://api.spotify.com/v1/audio-analysis/1JQ6Xm1JrvHfvAqhl5pwaA,1.0,4,Rock,Anger,0
3685,Dean Martin,Let It Snow! Let It Snow! Let It Snow!,4Qr9Pnnyl4Km6zTxu4lsQj,0,9.367436679911112e-05,9.235549835214328e-05,1,0.0,1,8.979585235309384e-05,9.630342692694836e-05,8.947481200745035e-05,9.271124576218068e-05,9.54010432527072e-05,0.0012608295585351,audio_features,spotify:track:4Qr9Pnnyl4Km6zTxu4lsQj,https://api.spotify.com/v1/tracks/4Qr9Pnnyl4Km6zTxu4lsQj,https://api.spotify.com/v1/audio-analysis/4Qr9Pnnyl4Km6zTxu4lsQj,1.0,4,Jazz,Sad,2
3686,Laura Bell Bundy,Find My Way / Finale,6Xff7fTzm90xCuilsifczL,41,3.4921528596381564e-05,3.4605138756323744e-05,8,0.0,1,3.401190780621533e-05,3.5906951119061634e-05,3.3431870905668294e-05,3.3962471893706305e-05,3.4417282288789416e-05,0.0003253047829469,audio_features,spotify:track:6Xff7fTzm90xCuilsifczL,https://api.spotify.com/v1/tracks/6Xff7fTzm90xCuilsifczL,https://api.spotify.com/v1/audio-analysis/6Xff7fTzm90xCuilsifczL,1.0,4,Country Music,Sad,2
3687,NIKI,Tide,2aK7rgrz712z1PUUO1dIX4,44,5.436685977288677e-05,5.427481350098765e-05,11,0.0,1,5.3005116397438005e-05,5.6456851593655046e-05,5.263373676275796e-05,5.31810872113628e-05,5.305222243070403e-05,0.0010227207125845,audio_features,spotify:track:2aK7rgrz712z1PUUO1dIX4,https://api.spotify.com/v1/tracks/2aK7rgrz712z1PUUO1dIX4,https://api.spotify.com/v1/audio-analysis/2aK7rgrz712z1PUUO1dIX4,1.0,3,Pop Indonesia,Sad,2
3688,K.Flay,High Enough,1qwno7xb5mJe71xtMS6jl2,78,2.422659216712523e-05,2.428703991090348e-05,0,0.0,1,2.173873574105188e-05,2.174003104984713e-05,2.2005569352873008e-05,2.233112363007872e-05,2.3954577320123112e-05,0.0004058159278552,audio_features,spotify:track:1qwno7xb5mJe71xtMS6jl2,https://api.spotify.com/v1/tracks/1qwno7xb5mJe71xtMS6jl2,https://api.spotify.com/v1/audio-analysis/1qwno7xb5mJe71xtMS6jl2,1.0,4,Rock,Anger,0
3689,CHUNG HA,Dream of You (with R3HAB),1d8Arh7PushRWWJRs41rSa,66,2.3622632181338557e-05,2.403251312628161e-05,5,0.0,0,2.05454120744306e-05,2.038353504301005e-05,2.020351045492665e-05,2.079497249787061e-05,2.339434406010444e-05,0.000627662624234,audio_features,spotify:track:1d8Arh7PushRWWJRs41rSa,https://api.spotify.com/v1/tracks/1d8Arh7PushRWWJRs41rSa,https://api.spotify.com/v1/audio-analysis/1d8Arh7PushRWWJRs41rSa,1.0,4,K-pop,Happy,1
3690,Sore,Karolina,4zU458ZW1MrDIi3AQ0h3Wt,54,3.5030391701421456e-05,3.501242893326416e-05,0,0.0,1,3.372539659479385e-05,3.516810625729407e-05,3.3658305655726344e-05,3.3917897593546216e-05,3.515912487321542e-05,0.000303154644396,audio_features,spotify:track:4zU458ZW1MrDIi3AQ0h3Wt,https://api.spotify.com/v1/tracks/4zU458ZW1MrDIi3AQ0h3Wt,https://api.spotify.com/v1/audio-analysis/4zU458ZW1MrDIi3AQ0h3Wt,1.0,4,Pop Indonesia,Sad,2
3691,Mariya Takeuchi,Plastic Love,7rU6Iebxzlvqy5t857bKFq,67,1.9657169924206757e-05,2.042797275246637e-05,2,0.0,0,1.757226712001554e-05,1.77104683319546e-05,1.7457143812666717e-05,1.8122355482033418e-05,2.036685182335328e-05,0.0003655642770254,audio_features,spotify:track:7rU6Iebxzlvqy5t857bKFq,https://api.spotify.com/v1/tracks/7rU6Iebxzlvqy5t857bKFq,https://api.spotify.com/v1/audio-analysis/7rU6Iebxzlvqy5t857bKFq,1.0,4,K-pop,Happy,1
3692,Seventeen,Untuk Mencintaimu,04tvOIuyk8y0QVA8Ta0UOd,66,2.330529854154305e-05,2.4590218670191356e-05,0,0.0,1,2.1784889333555112e-05,2.246460730495531e-05,2.249326723347535e-05,2.2070055622329476e-05,2.3161998898942867e-05,0.0007299397194768,audio_features,spotify:track:04tvOIuyk8y0QVA8Ta0UOd,https://api.spotify.com/v1/tracks/04tvOIuyk8y0QVA8Ta0UOd,https://api.spotify.com/v1/audio-analysis/04tvOIuyk8y0QVA8Ta0UOd,1.0,4,Pop Indonesia,Anger,0
3693,Mumford & Sons,The Cave,7IxVWmdabNVhfLBV3JD0nJ,67,4.714291935874511e-05,4.673465626417195e-05,4,0.0,1,4.4591504378951976e-05,4.462636729489305e-05,4.441415305577908e-05,4.4904353177265335e-05,4.6000700139096615e-05,0.0006957124237331,audio_features,spotify:track:7IxVWmdabNVhfLBV3JD0nJ,https://api.spotify.com/v1/tracks/7IxVWmdabNVhfLBV3JD0nJ,https://api.spotify.com/v1/audio-analysis/7IxVWmdabNVhfLBV3JD0nJ,1.0,4,Rock,Anger,0
3694,Shierro,Club Insomnia,0MFOk9fbcnp6T0jqNyMnym,57,6.702708715343302e-05,6.506172695359254e-05,0,0.0,1,6.363282704491979e-05,6.820630327333731e-05,6.877653454258681e-05,6.402091648156435e-05,6.399489621976364e-05,0.0004785292231927,audio_features,spotify:track:0MFOk9fbcnp6T0jqNyMnym,https://api.spotify.com/v1/tracks/0MFOk9fbcnp6T0jqNyMnym,https://api.spotify.com/v1/audio-analysis/0MFOk9fbcnp6T0jqNyMnym,1.0,4,Jazz,Fear,3
3695,Cyndi Lauper,Rockin' Around the Christmas Tree,54D4VNfiRTarQb9M1wTx8F,27,4.513730950390637e-05,4.562116114001953e-05,7,0.0,1,4.22136359926926e-05,4.206727087276837e-05,4.196811285868443e-05,4.291159197778584e-05,4.786502310249431e-05,0.0009466557260553,audio_features,spotify:track:54D4VNfiRTarQb9M1wTx8F,https://api.spotify.com/v1/tracks/54D4VNfiRTarQb9M1wTx8F,https://api.spotify.com/v1/audio-analysis/54D4VNfiRTarQb9M1wTx8F,1.0,4,Soft Rock,Happy,1
3696,Bruno Mars,Silk Sonic Intro,62CeNjGbvQnpQvyyGXeeDU,76,0.0001490121042922,0.0001467447356059,1,0.0,1,0.0001391799691707,0.0001395145249699,0.0001379765816331,0.0001477595020109,0.0001486632783404,0.0019612739136442,audio_features,spotify:track:62CeNjGbvQnpQvyyGXeeDU,https://api.spotify.com/v1/tracks/62CeNjGbvQnpQvyyGXeeDU,https://api.spotify.com/v1/audio-analysis/62CeNjGbvQnpQvyyGXeeDU,1.0000000000000002,4,Dance,Love,4
3697,Monsieur Periné,Nuestra Canción,5reQI13tWWYDLMrGcUF4Mk,84,3.0478260581868863e-05,2.9805408859675462e-05,6,0.0,0,2.7370454598732163e-05,2.8632724429566976e-05,2.699482858854383e-05,2.7322778248131036e-05,3.004763547966509e-05,0.0004383763540434,audio_features,spotify:track:5reQI13tWWYDLMrGcUF4Mk,https://api.spotify.com/v1/tracks/5reQI13tWWYDLMrGcUF4Mk,https://api.spotify.com/v1/audio-analysis/5reQI13tWWYDLMrGcUF4Mk,1.0,4,Pop,Happy,1
3698,The Moody Blues,Nights In White Satin - Live At Red Rocks/1992,3YvJbdV5Uw41WLLhpOPEdm,15,3.776049463718969e-05,3.845623585125588e-05,4,0.0,0,3.744198801295559e-05,3.774197681019933e-05,3.7402306955119104e-05,3.982920045239792e-05,3.7863665387564525e-05,0.0004437294611505,audio_features,spotify:track:3YvJbdV5Uw41WLLhpOPEdm,https://api.spotify.com/v1/tracks/3YvJbdV5Uw41WLLhpOPEdm,https://api.spotify.com/v1/audio-analysis/3YvJbdV5Uw41WLLhpOPEdm,1.0,3,Soft Rock,Love,4
3699,Aerosmith,Sweet Emotion,24NwBd5vZ2CK8VOQVnqdxr,74,4.136877558284058e-05,4.275490861533149e-05,9,0.0,1,4.012052630989745e-05,3.999351275149921e-05,4.008988547444239e-05,4.036200527503139e-05,4.177367233706819e-05,0.0004027008276866,audio_features,spotify:track:24NwBd5vZ2CK8VOQVnqdxr,https://api.spotify.com/v1/tracks/24NwBd5vZ2CK8VOQVnqdxr,https://api.spotify.com/v1/audio-analysis/24NwBd5vZ2CK8VOQVnqdxr,1.0,4,Rock,Anger,0
